"pcp-dstat 4.3.2 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","undercloud-0.redhat.local",,,,"User:","root"
"Cmdline:","dstat -tcmndrylpg --nocolor --swap --tcp --output /var/log/extra/dstat.csv",,,,"Date:","03 Mar 2020 21:51:32 EST"
"system","total usage",,,,,,,,,"memory usage",,,,"net/total",,,"dsk/total",,,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"swap",,,"tcp sockets"
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","swap:used","swap:free","lis","act","syn","tim","clo"
03-03 22:40:52,1.875,0.125,98.112,0,0,7635356,2308136,2096,13809024,17672.579,17784.564,0,114.984,0,10.998,1939,2692,0.130,0.660,1.250,2,0,1.000,0,0,0,0,58,614,0,175,10
03-03 22:40:53,2.750,0.500,96.493,0.125,0,7635524,2307956,2096,13809036,117940.508,118104.496,0,1737.875,0,255.982,2540,3146,0.130,0.660,1.250,0,0,4.000,0,0,0,0,58,618,0,178,8
03-03 22:40:54,1.375,0.125,98.262,0,0,7635520,2307956,2096,13809040,17335.098,17501.118,0,115.014,0,11.001,1796,2687,0.120,0.650,1.250,0,0,1.000,0,0,0,0,58,618,0,167,8
03-03 22:40:55,14.748,4.499,79.614,0,0,7675844,2266968,2096,13809068,15548.777,15658.761,0,311.955,0,51.993,17203,30056,0.120,0.650,1.250,2,0,131.981,0,0,0,0,58,618,0,170,8
03-03 22:40:56,1.500,0.500,98.139,0,0,7675512,2267296,2096,13809072,47245.898,47357.914,0,0,0,0,1823,2508,0.120,0.650,1.250,0,0,1.000,0,0,0,0,58,618,0,174,8
03-03 22:40:57,2.126,0.125,97.285,0,0,7674868,2267920,2096,13809092,104280.541,104444.600,0,24.009,0,4.001,2172,2893,0.120,0.650,1.250,0,0,4.001,0,0,0,0,58,618,0,176,8
03-03 22:40:58,1.250,0.250,98.088,0,0,7674868,2267920,2096,13809092,26174.028,26355.958,0,243.907,0,20.992,1893,2619,0.120,0.650,1.250,0,0,0,0,0,0,0,58,618,0,170,8
03-03 22:40:59,2.375,2.250,94.862,0,0,7805916,2136776,2096,13809108,13663.196,13827.175,0,15.998,0,3.999,13877,27613,0.110,0.640,1.240,14,0,37.995,0,0,0,0,58,619,0,170,8
03-03 22:41:00,16.874,8.124,73.869,0,0,7679788,2262256,2096,13809120,47260.983,47372.973,0,481.959,0,78.993,13496,20384,0.110,0.640,1.240,0,0,266.977,0,0,0,0,58,618,0,175,8
03-03 22:41:01,1.875,0.250,97.520,0,0,7679276,2262960,2096,13809112,40629.492,40793.526,0,25.005,0,4.001,1962,2845,0.110,0.640,1.240,1,0,4.001,0,0,0,0,58,620,0,177,8
03-03 22:41:02,1.625,0.625,97.620,0,0,7678788,2264408,2096,13809112,22079.808,22191.802,0,3080.834,0,172.991,2304,3497,0.110,0.640,1.240,0,0,1.000,0,0,0,0,58,618,0,169,8
03-03 22:41:03,1.750,0.500,97.753,0,0,7678292,2265188,2096,13809116,53157.807,53321.813,0,24.001,0,7.000,1947,2805,0.110,0.640,1.240,0,0,4.000,0,0,0,0,58,614,0,170,10
03-03 22:41:04,1.250,0.125,98.129,0,0,7678180,2265292,2096,13809124,17979.683,18091.687,0,208.008,0,14.001,2055,2839,0.100,0.630,1.230,0,0,1.000,0,0,0,0,58,614,0,179,10
03-03 22:41:05,1.000,0.250,98.747,0,0,7676248,2267216,2096,13809132,11892.691,12056.687,0,15.000,0,4.000,1565,2455,0.100,0.630,1.230,0,0,6.000,0,0,0,0,58,614,0,179,10
03-03 22:41:06,12.624,4.625,82.117,0,0,7675940,2267080,2096,13809140,20159.065,20271.054,0,345.967,0,54.995,17143,32803,0.100,0.630,1.230,0,0,123.988,0,0,0,0,58,614,0,175,10
03-03 22:41:07,2.125,0.375,97.003,0,0,7674628,2268492,2096,13809148,58140.570,58304.574,0,59.002,0,16.000,2421,3351,0.100,0.630,1.230,1,0,5.000,0,0,0,0,58,610,0,176,12
03-03 22:41:08,5.498,1.999,92.100,0,0,7637528,2305760,2096,13809140,45561.562,45673.531,0,190.948,0,29.992,9457,15327,0.100,0.630,1.230,0,0,50.986,0,0,0,0,58,614,0,183,10
03-03 22:41:09,1.125,0.375,98.535,0.125,0,7637456,2305832,2096,13809140,21568.678,21732.737,0,498.177,0,19.007,1655,2579,0.090,0.620,1.220,0,0,4.001,0,0,0,0,58,614,0,184,10
03-03 22:41:10,6.000,1.875,91.868,0,0,7595772,2347796,2096,13809140,30006.779,30118.771,0,183.986,0,31.998,9147,14742,0.090,0.620,1.220,0,0,41.997,0,0,0,0,58,614,0,171,10
03-03 22:41:11,1.250,0.125,98.130,0,0,7595628,2347932,2096,13809148,34442.791,34606.800,0,134.007,0,16.001,1815,2670,0.090,0.620,1.220,0,0,3.000,0,0,0,0,58,614,0,171,10
03-03 22:41:12,1.250,0.250,98.126,0,0,7595396,2348156,2096,13809156,20681.227,20793.229,0,176.002,0,12.000,1697,2542,0.090,0.620,1.220,0,0,1.000,0,0,0,0,58,614,0,178,10
03-03 22:41:13,1.500,0.250,98.122,0,0,7595460,2348088,2096,13809160,40568.783,40732.778,0,14.000,0,4.000,1728,2485,0.090,0.620,1.220,0,0,4.000,0,0,0,0,58,614,0,181,10
03-03 22:41:14,1.125,0.500,98.375,0,0,7595460,2348088,2096,13809160,17843.089,17955.090,0,113.001,0,11.000,1811,2672,0.080,0.610,1.220,0,0,1.000,0,0,0,0,58,614,0,174,10
03-03 22:41:15,14.380,7.002,77.401,0,0,7596692,2346344,2096,13809172,11838.037,12002.093,0,459.157,0,77.026,20708,36798,0.080,0.610,1.220,0,0,191.065,0,0,0,0,58,614,0,177,10
03-03 22:41:16,1.250,0.250,98.345,0,0,7596688,2346344,2096,13809176,19687.015,19798.981,0,0,0,0,1707,2504,0.080,0.610,1.220,0,0,0,0,0,0,0,58,614,0,179,10
03-03 22:41:17,1.376,0.375,98.165,0,0,7596400,2346612,2096,13809196,35509.381,35673.448,0,35.014,0,4.002,1928,2765,0.080,0.610,1.220,0,0,4.002,0,0,0,0,58,618,0,179,8
03-03 22:41:18,1.624,0.125,98.079,0,0,7596424,2346584,2096,13809200,25789.776,25901.723,0,112.946,0,10.995,1950,2756,0.080,0.610,1.220,0,0,1.000,0,0,0,0,58,614,0,169,10
03-03 22:41:19,1.376,1.001,97.833,0,0,7626488,2316520,2096,13809204,12829.828,12993.967,0,21.018,0,6.005,4887,8973,0.080,0.600,1.210,2,0,12.010,0,0,0,0,58,614,0,171,10
03-03 22:41:20,4.371,0.874,93.418,0.125,0,7596728,2346144,2096,13809204,26845.483,26957.385,0,126.889,0,20.982,6046,9550,0.080,0.600,1.210,0,0,28.975,0,0,0,0,58,614,0,174,10
03-03 22:41:21,1.250,0.500,98.505,0,0,7596524,2346340,2096,13809212,45627.373,45791.381,0,113.006,0,11.001,1707,2660,0.080,0.600,1.210,1,0,4.000,0,0,0,0,58,616,0,175,10
03-03 22:41:22,1.250,0.125,98.244,0,0,7596324,2346536,2096,13809216,20983.615,21095.608,0,112.993,0,10.999,2017,2768,0.080,0.600,1.210,2,0,1.000,0,0,0,0,58,614,0,160,10
03-03 22:41:23,1.375,0.250,97.755,0,0,7596340,2346512,2096,13809224,57270.692,57434.699,0,15.001,0,4.000,1982,2839,0.080,0.600,1.210,0,0,4.000,0,0,0,0,58,618,0,161,8
03-03 22:41:24,2.000,0.250,97.620,0,0,7596032,2346812,2096,13809232,18440.133,18552.128,0,2097.901,0,272.987,2272,2719,0.070,0.590,1.200,1,0,1.000,0,0,0,0,58,618,0,166,8
03-03 22:41:25,1.251,0.625,98.676,0,0,7596700,2346140,2096,13809236,10252.249,10416.333,0,13.007,0,4.002,1589,2474,0.070,0.590,1.200,0,0,6.003,0,0,0,0,58,618,0,167,8
03-03 22:41:26,1.124,0.125,98.329,0,0,7596700,2346140,2096,13809236,19573.761,19685.708,0,0,0,0,1823,2574,0.070,0.590,1.200,0,0,1.000,0,0,0,0,58,618,0,164,8
03-03 22:41:27,1.250,0.375,98.382,0,0,7596708,2346128,2096,13809240,18006.332,18170.345,0,17.001,0,4.000,1660,2518,0.070,0.590,1.200,0,0,4.000,0,0,0,0,58,614,0,165,10
03-03 22:41:28,6.252,4.627,88.283,0,0,7672444,2269928,2096,13809268,26866.021,26978.063,0,231.086,0,30.011,15205,27547,0.070,0.590,1.200,0,0,94.035,0,0,0,0,58,614,0,169,10
03-03 22:41:29,4.123,1.499,94.080,0,0,7656788,2285520,2096,13809264,20841.059,21004.981,0,293.860,0,32.984,2525,2933,0.060,0.580,1.200,1,0,9.995,0,0,0,0,58,614,0,171,10
03-03 22:41:30,2.752,0.625,96.555,0,0,7634492,2307808,2096,13809272,61275.621,61387.684,0,27.015,0,6.003,2195,2966,0.060,0.580,1.200,2,0,2.001,0,0,0,0,58,618,0,163,10
03-03 22:41:31,5.247,1.374,93.075,0,0,7634944,2307244,2096,13809284,35492.012,35655.924,0,148.920,0,23.987,8805,15132,0.060,0.580,1.200,0,0,39.979,0,0,0,0,58,614,0,165,10
03-03 22:41:32,1.250,0.250,98.255,0,0,7634880,2307304,2096,13809288,20580.008,20692.014,0,3104.152,0,169.008,1899,2625,0.060,0.580,1.200,0,0,1.000,0,0,0,0,58,614,0,165,10
03-03 22:41:33,1.750,0.625,97.751,0,0,7634532,2307644,2096,13809296,57732.693,57896.695,0,19.000,0,6.000,2044,2898,0.060,0.580,1.200,0,0,4.000,0,0,0,0,58,610,0,168,12
03-03 22:41:34,1.375,0.125,98.241,0,0,7634500,2307672,2096,13809300,16563.559,16675.549,0,326.972,0,24.998,1830,2710,0.060,0.570,1.190,0,0,1.000,0,0,0,0,58,610,0,172,12
03-03 22:41:35,0.750,0.125,98.640,0,0,7634580,2308932,2096,13809304,12680.902,12844.927,0,12.002,0,4.001,1693,2612,0.060,0.570,1.190,0,0,6.001,0,0,0,0,58,610,0,167,12
03-03 22:41:36,14.622,8.373,75.985,0,0,7695176,2247696,2096,13809320,30313.028,30425.006,0,237.953,0,33.993,20009,39692,0.060,0.570,1.190,2,0,154.969,0,0,0,0,58,610,0,171,12
03-03 22:41:37,2.500,1.875,95.504,0,0,7635028,2308048,2096,13809312,40974.885,41138.892,0,148.007,0,21.001,2977,3460,0.060,0.570,1.190,0,0,8.000,0,0,0,0,58,610,0,174,12
03-03 22:41:38,1.625,0.125,97.630,0,0,7634968,2308104,2096,13809316,45226.307,45338.312,0,9.000,0,2.000,2078,2876,0.060,0.570,1.190,0,0,1.000,0,0,0,0,58,614,0,176,10
03-03 22:41:39,1.375,0.375,98.746,0,0,7634512,2308556,2096,13809320,13564.457,13728.451,0,226.991,0,17.999,1717,2610,0.050,0.560,1.180,0,0,4.000,0,0,0,0,58,614,0,162,10
03-03 22:41:40,1.250,0.250,98.130,0,0,7634200,2308864,2096,13809324,25876.449,25988.455,0,15.001,0,4.000,1764,2633,0.050,0.560,1.180,0,0,1.000,0,0,0,0,58,614,0,164,10
03-03 22:41:41,5.375,1.625,93.004,0,0,7634464,2308392,2096,13809336,37161.412,37325.418,0,226.009,0,25.001,8613,15234,0.050,0.560,1.180,0,0,40.002,0,0,0,0,58,614,0,165,10
03-03 22:41:42,1.125,0.250,98.376,0.125,0,7634432,2308420,2096,13809340,20851.209,20963.210,0,111.001,0,11.000,1789,2639,0.050,0.560,1.180,0,0,1.000,0,0,0,0,58,614,0,165,10
03-03 22:41:43,1.751,0.125,98.032,0,0,7634216,2308632,2096,13809344,42569.835,42733.889,0,14.005,0,4.001,1875,2728,0.050,0.560,1.180,1,0,4.001,0,0,0,0,58,614,0,148,10
03-03 22:41:44,4.123,1.874,93.214,0,0,7634368,2308364,2096,13809356,16894.394,17006.351,0,255.900,0,31.987,8502,14322,0.130,0.570,1.180,1,0,41.984,0,0,0,0,58,614,0,154,10
03-03 22:41:45,5.752,1.876,92.290,0,0,7630680,2312140,2096,13809356,12512.380,12676.451,0,130.056,0,18.008,8503,14060,0.130,0.570,1.180,1,0,55.024,0,0,0,0,58,614,0,156,10
03-03 22:41:46,1.624,0.625,97.456,0,0,7594224,2348752,2096,13809360,37600.967,37712.916,0,55.975,0,7.996,2658,3382,0.130,0.570,1.180,2,0,4.998,0,0,0,0,58,614,0,157,10
03-03 22:41:47,1.375,0.375,97.891,0,0,7593948,2349020,2096,13809368,37176.911,37340.937,0,21.003,0,4.001,1949,2781,0.130,0.570,1.180,0,0,4.001,0,0,0,0,58,618,0,149,8
03-03 22:41:48,1.500,0.250,98.246,0,0,7593948,2349020,2096,13809368,25298.988,25410.984,0,104.996,0,7.000,1967,2631,0.130,0.570,1.180,0,0,1.000,0,0,0,0,58,614,0,152,10
03-03 22:41:49,1.250,0.875,97.770,0.125,0,7642508,2300460,2096,13809380,22859.663,23023.697,0,1702.347,0,259.053,2171,3128,0.120,0.560,1.180,4,0,7.001,0,0,0,0,58,614,0,155,10
03-03 22:41:50,9.247,3.624,85.848,0,0,7594472,2348164,2096,13809380,27594.225,27706.189,0,380.879,0,51.983,15382,28232,0.120,0.560,1.180,0,0,120.962,0,0,0,0,58,614,0,159,10
03-03 22:41:51,1.250,0.375,98.501,0,0,7594480,2348152,2096,13809384,36963.554,37127.557,0,112.002,0,11.000,1752,2641,0.120,0.560,1.180,0,0,4.000,0,0,0,0,58,614,0,155,10
03-03 22:41:52,1.375,0.125,97.996,0,0,7594452,2348180,2096,13809384,20058.198,20170.193,0,114.995,0,11.000,1933,2699,0.120,0.560,1.180,0,0,1.000,0,0,0,0,58,614,0,155,10
03-03 22:41:53,2.375,0.500,96.748,0.125,0,7594432,2348180,2096,13809404,98947.417,99111.414,0,43.999,0,11.000,2216,2969,0.120,0.560,1.180,0,0,3.000,0,0,0,0,58,618,0,159,8
03-03 22:41:54,1.375,0.250,98.253,0,0,7594400,2348208,2096,13809408,16053.498,16165.501,0,112.003,0,11.000,1889,2739,0.110,0.550,1.170,0,0,1.000,0,0,0,0,58,618,0,160,8
03-03 22:41:55,6.625,3.000,89.620,0,0,7592232,2350036,2096,13809424,12098.371,12262.362,0,240.987,0,36.998,12623,24663,0.110,0.550,1.170,0,0,87.995,0,0,0,0,58,618,0,151,8
03-03 22:41:56,1.000,0.375,98.506,0,0,7592276,2350036,2096,13809432,17456.117,17568.124,0,0,0,0,1680,2517,0.110,0.550,1.170,0,0,1.000,0,0,0,0,58,618,0,152,8
03-03 22:41:57,0.875,0.375,98.629,0,0,7592112,2350192,2096,13809440,20217.809,20381.815,0,24.001,0,4.000,1644,2548,0.110,0.550,1.170,0,0,4.000,0,0,0,0,58,614,0,153,10
03-03 22:41:58,2.375,0.125,97.120,0,0,7592572,2349724,2096,13809448,100992.546,101104.540,0,111.994,0,10.999,2209,2973,0.110,0.550,1.170,0,0,0,0,0,0,0,58,618,0,156,8
03-03 22:41:59,1.250,0.375,98.250,0,0,7592852,2349432,2096,13809460,35182.894,35346.894,0,0,0,0,1810,2625,0.100,0.540,1.160,0,0,4.000,0,0,0,0,58,618,0,144,8
03-03 22:42:00,1.500,0.125,98.126,0,0,7592764,2349516,2096,13809464,40683.366,40795.367,0,35.000,0,10.000,2069,2980,0.100,0.540,1.160,0,0,1.000,0,0,0,0,58,618,0,144,8
03-03 22:42:01,1.750,0.125,98.001,0,0,7592584,2349684,2096,13809476,35345.424,35509.426,0,13.000,0,4.000,1939,2842,0.100,0.540,1.160,3,0,4.000,0,0,0,0,58,618,0,145,8
03-03 22:42:02,0.875,0.500,98.501,0,0,7592608,2349656,2096,13809480,22328.201,22440.202,0,2086.019,0,151.001,2044,2832,0.100,0.540,1.160,0,0,1.000,0,0,0,0,58,618,0,149,8
03-03 22:42:03,2.000,0.250,97.749,0,0,7592528,2349728,2096,13809488,56530.491,56694.490,0,18.000,0,6.000,2158,2950,0.100,0.540,1.160,0,0,4.000,0,0,0,0,58,614,0,137,10
03-03 22:42:04,2.375,0.250,97.247,0,0,7592500,2349932,2096,13809312,16744.514,16856.511,0,1231.964,0,36.999,2029,2836,0.090,0.530,1.160,0,0,1.000,0,0,0,0,58,614,0,139,10
03-03 22:42:05,1.125,0.250,98.632,0,0,7592196,2350236,2096,13809312,12355.865,12519.876,0,17.001,0,4.000,1724,2584,0.090,0.530,1.160,0,0,6.000,0,0,0,0,58,614,0,140,10
03-03 22:42:06,1.125,0.250,98.249,0,0,7592216,2351552,2096,13809320,17222.879,17334.879,0,0,0,0,1665,2497,0.090,0.530,1.160,0,0,1.000,0,0,0,0,58,614,0,141,10
03-03 22:42:07,4.875,1.750,92.495,0,0,7592816,2350840,2096,13809332,78570.836,78734.827,0,164.991,0,29.998,9611,17183,0.090,0.530,1.160,0,0,41.998,0,0,0,0,58,614,0,128,10
03-03 22:42:08,3.000,0.375,96.504,0,0,7592936,2350700,2096,13809352,166545.662,166657.666,0,10.000,0,2.000,2336,3346,0.090,0.530,1.160,0,0,1.000,0,0,0,0,58,618,0,132,10
03-03 22:42:09,1.250,0.125,98.501,0,0,7592908,2350728,2096,13809352,23439.141,23603.142,0,496.003,0,20.000,1713,2670,0.080,0.520,1.150,0,0,4.000,0,0,0,0,58,618,0,135,10
03-03 22:42:10,26.247,9.874,61.618,0,0,7739604,2202824,2096,13809400,35471.885,35583.872,0,515.940,0,75.991,29346,57539,0.080,0.520,1.150,2,0,352.959,0,0,0,0,59,622,0,143,10
03-03 22:42:11,1.500,0.750,97.627,0,0,7635836,2306952,2096,13809384,35961.791,36125.795,0,185.004,0,20.000,2471,3510,0.080,0.520,1.150,0,0,6.000,0,0,0,0,58,618,0,135,10
03-03 22:42:12,1.750,0.375,98.004,0,0,7635436,2307344,2096,13809392,21315.874,21427.879,0,112.005,0,11.000,2072,3209,0.080,0.520,1.150,0,0,0,0,0,0,0,58,618,0,138,10
03-03 22:42:13,1.376,0.500,98.171,0.125,0,7635460,2307320,2096,13809392,42847.924,43012.001,0,14.007,0,4.002,1853,2649,0.080,0.520,1.150,0,0,4.002,0,0,0,0,58,618,0,139,10
03-03 22:42:14,1.124,0,98.080,0,0,7634920,2307856,2096,13809396,15178.094,15290.043,0,109.950,0,10.995,1819,2650,0.080,0.510,1.140,0,0,1.000,0,0,0,0,58,618,0,140,10
03-03 22:42:15,1.125,0.375,98.377,0,0,7634644,2308132,2096,13809396,17269.414,17433.418,0,14.000,0,4.000,1856,2653,0.080,0.510,1.140,0,0,6.000,0,0,0,0,58,618,0,128,10
03-03 22:42:16,8.875,4.750,85.872,0,0,7634768,2307640,2096,13809408,18162.328,18274.324,0,343.987,0,52.998,17196,31267,0.080,0.510,1.140,0,0,136.995,0,0,0,0,58,618,0,132,10
03-03 22:42:17,1.750,0.250,97.876,0,0,7633820,2308604,2096,13809408,38481.539,38645.541,0,20.000,0,4.000,2044,2916,0.080,0.510,1.140,0,0,4.000,0,0,0,0,58,622,0,135,8
03-03 22:42:18,1.250,0.250,98.128,0,0,7633684,2308732,2096,13809416,24544.712,24656.715,0,103.003,0,7.000,2013,2740,0.080,0.510,1.140,0,0,1.000,0,0,0,0,58,614,0,140,12
03-03 22:42:19,1.250,0.125,98.625,0,0,7633840,2308576,2096,13809416,13265,13429,0,13,0,4,1714,2536,0.070,0.500,1.140,0,0,4,0,0,0,0,58,614,0,143,12
03-03 22:42:20,16.749,7.749,74.244,0.125,0,7634500,2307304,2096,13809448,31064.670,31176.662,0,2537.810,0,363.973,23715,44090,0.070,0.500,1.140,3,0,182.986,0,0,0,0,58,614,0,143,12
03-03 22:42:21,1.000,0.375,98.048,0,0,7634340,2307548,2096,13809428,34976.208,35140.289,0,125.062,0,15.007,1691,2546,0.070,0.500,1.140,0,0,4.002,0,0,0,0,58,614,0,147,12
03-03 22:42:22,0.999,0.250,98.573,0,0,7634332,2307548,2096,13809436,20776.072,20888.013,0,110.942,0,10.994,1947,2741,0.070,0.500,1.140,2,0,0.999,0,0,0,0,58,614,0,149,12
03-03 22:42:23,2.251,0.500,97.665,0,0,7634360,2307508,2096,13809448,55172.676,55336.743,0,18.007,0,4.002,2033,2806,0.070,0.500,1.140,1,0,4.002,0,0,0,0,58,618,0,151,10
03-03 22:42:24,0.875,0,98.229,0,0,7634384,2307480,2096,13809452,14641.852,14807.816,0,110.976,0,10.998,1751,2548,0.070,0.490,1.130,0,0,0,0,0,0,0,58,618,0,142,10
03-03 22:42:25,13.999,6.624,78.868,0,0,7636180,2304948,2096,13809480,16445.619,16555.609,0,634.947,0,88.993,18718,32949,0.070,0.490,1.130,0,0,142.988,0,0,0,0,58,618,0,144,10
03-03 22:42:26,1.000,0.375,98.381,0,0,7636180,2305308,2096,13809464,16288.010,16400.017,0,0,0,0,1562,2250,0.070,0.490,1.130,0,0,1.000,0,0,0,0,58,618,0,145,10
03-03 22:42:27,1.125,0.500,98.626,0,0,7635680,2305808,2096,13809468,20477.205,20641.206,0,24.000,0,4.000,1674,2465,0.070,0.490,1.130,0,0,4.000,0,0,0,0,58,614,0,147,12
03-03 22:42:28,9.249,3.375,86.617,0,0,7634812,2306400,2096,13809496,26142.569,26254.558,0,347.968,0,43.996,16018,27245,0.070,0.490,1.130,0,0,92.991,0,0,0,0,58,614,0,143,12
03-03 22:42:29,1.251,0.375,98.304,0,0,7634804,2306416,2096,13809484,21442.708,21606.797,0,13.007,0,4.002,1721,2539,0.060,0.490,1.120,0,0,4.002,0,0,0,0,58,614,0,146,12
03-03 22:42:30,1.624,0.250,97.826,0,0,7634904,2306304,2096,13809496,43033.225,43145.169,0,38.980,0,7.996,2032,2844,0.060,0.490,1.120,1,0,0.999,0,0,0,0,58,614,0,151,12
03-03 22:42:31,1.250,0.125,98.255,0,0,7635276,2305916,2096,13809512,34774.878,34938.887,0,21.001,0,5.000,1902,2747,0.060,0.490,1.120,0,0,3.000,0,0,0,0,58,614,0,154,12
03-03 22:42:32,1.375,0.125,98.367,0,0,7635188,2306000,2096,13809516,20509.400,20621.392,0,3293.743,0,196.985,2025,2850,0.060,0.490,1.120,1,0,1.000,0,0,0,0,58,614,0,146,12
03-03 22:42:33,1.375,0.500,97.750,0.125,0,7635284,2305904,2096,13809516,58135.709,58299.709,0,18.000,0,6.000,2191,2961,0.060,0.490,1.120,0,0,4.000,0,0,0,0,58,610,0,147,14
03-03 22:42:34,7.125,4.375,87.872,0,0,7640060,2300916,2096,13809524,17004.422,17116.418,0,442.985,0,48.998,12626,22830,0.300,0.530,1.130,0,0,94.997,0,0,0,0,58,610,0,152,14
03-03 22:42:35,1.125,0.250,98.381,0,0,7640012,2300960,2096,13809528,23826.573,23990.583,0,28.002,0,6.000,1643,2539,0.300,0.530,1.130,0,0,6.000,0,0,0,0,58,610,0,155,14
03-03 22:42:36,1.125,0.375,98.505,0,0,7640156,2302636,2096,13809532,16311.897,16423.903,0,0,0,0,1657,2520,0.300,0.530,1.130,0,0,1.000,0,0,0,0,58,610,0,148,14
03-03 22:42:37,5.751,4.626,89.770,0,0,7640536,2302252,2096,13809536,41975.570,42139.608,0,21.005,0,6.001,3338,5784,0.300,0.530,1.130,1,0,40.009,0,0,0,0,58,610,0,151,14
03-03 22:42:38,1.750,0.375,97.645,0,0,7640276,2302504,2096,13809544,42650.743,42762.766,0,9.002,0,2.000,2105,2780,0.300,0.530,1.130,1,0,1.000,0,0,0,0,58,614,0,154,12
03-03 22:42:39,18.365,7.621,73.334,0.125,0,7677344,2264576,2096,13809568,12666.881,12830.789,0,739.584,0,92.948,28513,49888,0.510,0.570,1.140,0,0,203.885,0,0,0,0,58,614,0,158,12
03-03 22:42:40,1.250,0.375,98.007,0.125,0,7677528,2264392,2096,13809568,27880.924,27992.932,0,15.001,0,4.000,1943,2742,0.510,0.570,1.140,0,0,1.000,0,0,0,0,58,614,0,149,12
03-03 22:42:41,1.625,0.125,98.255,0,0,7677852,2264060,2096,13809576,35338.696,35502.704,0,202.010,0,26.001,1843,2787,0.510,0.570,1.140,0,0,4.000,0,0,0,0,58,614,0,152,12
03-03 22:42:42,1.000,0.250,98.254,0,0,7677852,2264060,2096,13809576,21303.788,21415.792,0,111.004,0,11.000,1723,2696,0.510,0.570,1.140,0,0,1.000,0,0,0,0,58,614,0,154,12
03-03 22:42:43,1.250,0.250,98.370,0,0,7677904,2263992,2096,13809592,41092.110,41256.102,0,12.999,0,4.000,1839,2702,0.510,0.570,1.140,0,0,4.000,0,0,0,0,58,614,0,158,12
03-03 22:42:44,1.375,0.250,98.130,0,0,7677932,2263964,2096,13809592,33216.561,33382.569,0,112.005,0,11.001,1897,2783,0.470,0.560,1.140,0,0,1.000,0,0,0,0,58,614,0,152,12
03-03 22:42:45,1.000,0.250,98.500,0,0,7678056,2263840,2096,13809592,14258.929,14368.928,0,13.000,0,4.000,1697,2566,0.470,0.560,1.140,0,0,6.000,0,0,0,0,58,614,0,153,12
03-03 22:42:46,1.750,0.125,97.999,0,0,7678384,2263504,2096,13809600,32542.675,32654.673,0,0,0,0,1822,2758,0.470,0.560,1.140,0,0,1.000,0,0,0,0,58,614,0,154,12
03-03 22:42:47,2.250,0.750,97.122,0,0,7678492,2263356,2096,13809624,96186.499,96350.495,0,19.000,0,4.000,2254,3154,0.470,0.560,1.140,0,0,4.000,0,0,0,0,58,622,0,156,8
03-03 22:42:48,1.125,0.125,98.375,0,0,7678492,2263356,2096,13809624,24864.124,24976.125,0,168.001,0,9.000,1990,2746,0.470,0.560,1.140,1,0,1.000,0,0,0,0,58,618,0,152,10
03-03 22:42:49,1.625,0.625,96.873,0,0,7712608,2229228,2096,13809636,21530.526,21694.523,0,13.000,0,4.000,6562,12250,0.430,0.550,1.130,0,0,18.000,0,0,0,0,58,618,0,155,10
03-03 22:42:50,4.251,1.125,94.277,0,0,7681224,2260516,2096,13809632,27874.111,27986.144,0,125.036,0,21.006,4648,6915,0.430,0.550,1.130,1,0,27.008,0,0,0,0,58,618,0,157,10
03-03 22:42:51,1.500,0.375,98.125,0,0,7681308,2260428,2096,13809636,35895.108,36059.108,0,1969.006,0,268.001,1993,2732,0.430,0.550,1.130,0,0,4.000,0,0,0,0,58,618,0,159,10
03-03 22:42:52,1.250,0.375,98.344,0,0,7681296,2260428,2096,13809648,23981.422,24093.386,0,99.968,0,6.998,1981,2781,0.430,0.550,1.130,0,0,1.000,0,0,0,0,58,618,0,152,10
03-03 22:42:53,2.500,0.250,96.745,0,0,7681436,2260276,2096,13809660,104735.240,104899.231,0,27.998,0,6.000,2358,3156,0.430,0.550,1.130,0,0,3.000,0,0,0,0,58,622,0,157,8
03-03 22:42:54,1.500,0,98.384,0,0,7681464,2260248,2096,13809660,14486.304,14598.314,0,113.010,0,11.001,1967,2909,0.400,0.540,1.130,0,0,1.000,0,0,0,0,58,622,0,157,8
03-03 22:42:55,5.625,1.875,92.118,0,0,7641360,2300436,2096,13809652,13226.061,13390.049,0,180.987,0,30.998,9820,16716,0.400,0.540,1.130,0,0,44.997,0,0,0,0,58,622,0,158,8
03-03 22:42:56,1.250,0.500,97.883,0,0,7641352,2300548,2096,13809656,44434.555,44546.564,0,100.008,0,9.001,1878,2708,0.400,0.540,1.130,0,0,0,0,0,0,0,58,622,0,150,8
03-03 22:42:57,1.250,0.250,98.364,0,0,7641116,2300776,2096,13809664,19514.795,19678.776,0,23.997,0,4.000,1813,2680,0.400,0.540,1.130,1,0,4.000,0,0,0,0,58,614,0,152,12
03-03 22:42:58,1.750,0.375,98.131,0,0,7641136,2300748,2096,13809672,27309.611,27421.618,0,110.006,0,11.001,1856,2709,0.400,0.540,1.130,0,0,1.000,0,0,0,0,58,614,0,154,12
